ID,Title,Author,GameStyle,Difficulty,ClearRate,Stars,PlayersPlayed,Clears,RoundsPlayed,Flag,Tag,Link
AEB7-0000-03E6-F23C,Bounce!,Hae°ж°fly,sb3,Expert,3.00%,47,95,59,1967,JP,---,https://supermariomakerbookmark.nintendo.net/courses/AEB7-0000-03E6-F23C
0D72-0000-03EC-17C3,こんなとこにいるはずもないのに,ひーちゃんHB,sb3,Expert,11.17%,19,33,22,197,JP,---,https://supermariomakerbookmark.nintendo.net/courses/0D72-0000-03EC-17C3
5E5B-0000-03C3-A6D0,ケツバット！,ババさま,sb3,Expert,2.07%,61,96,29,1402,JP,---,https://supermariomakerbookmark.nintendo.net/courses/5E5B-0000-03C3-A6D0
19D2-0000-03EB-97BD,演奏あり♪今回はボス戦なので控えめですが隙を見つけるのがカギです,りょうたん♪,sb3,Expert,3.51%,12,18,4,114,JP,---,https://supermariomakerbookmark.nintendo.net/courses/19D2-0000-03EB-97BD
FC87-0000-03CB-825C,♪3スキンスピードラン♪時間に余裕あるよ! (^^)170sec,ともっちトマト,sb3,Expert,0.79%,12,20,1,126,JP,---,https://supermariomakerbookmark.nintendo.net/courses/FC87-0000-03CB-825C
9F27-0000-03E9-0F92,しゃがみ1マス入りθ,D3★はるか,sb3,Normal,10.17%,21,33,6,59,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9F27-0000-03E9-0F92
45E7-0000-03E5-9CD7,キング&amp;ディアンヌ!,ナギサチャン,sb3,Normal,32.26%,9,15,10,31,JP,---,https://supermariomakerbookmark.nintendo.net/courses/45E7-0000-03E5-9CD7
5E1A-0000-03E8-9864,10秒では…さすがに…♥,だいちぃ,sb3,Super Expert,1.07%,24,38,4,374,JP,---,https://supermariomakerbookmark.nintendo.net/courses/5E1A-0000-03E8-9864
34D1-0000-03E7-D3B4,クリボー－２　　クリボー遺跡の超文明！ロケット発射５秒前！！,あさひかんた,sb3,Expert,1.67%,13,21,1,60,JP,---,https://supermariomakerbookmark.nintendo.net/courses/34D1-0000-03E7-D3B4
9DA6-0000-03E8-797A,ブラパ#5,だいちぃ,sb3,Super Expert,2.19%,14,23,5,228,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9DA6-0000-03E8-797A
897D-0000-03C9-8D39,でか靴脱がしギミック,あき,sb3,Easy,23.53%,17,29,8,34,JP,---,https://supermariomakerbookmark.nintendo.net/courses/897D-0000-03C9-8D39
CCBD-0000-03CA-E6E0,押し花,ババさま,sb3,Super Expert,0.69%,52,90,14,2026,JP,---,https://supermariomakerbookmark.nintendo.net/courses/CCBD-0000-03CA-E6E0
1489-0000-03EA-AE9B,水面、縦長コース、3DWORLDとかが楽しみ,たくみ,sb3,Normal,21.05%,6,11,4,19,JP,---,https://supermariomakerbookmark.nintendo.net/courses/1489-0000-03EA-AE9B
